Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
147008,USB-C Charging Cable,1,11.95,01/05/19 12:44,"32 River St, Los Angeles, CA 90001"
147009,27in 4K Gaming Monitor,1,389.99,01/26/19 12:22,"256 14th St, Boston, MA 02215"
147010,20in Monitor,1,109.99,01/03/19 19:58,"437 Dogwood St, Seattle, WA 98101"
147011,Bose SoundSport Headphones,1,99.99,01/05/19 08:03,"110 Spruce St, Los Angeles, CA 90001"
147012,Bose SoundSport Headphones,1,99.99,01/31/19 12:38,"664 4th St, Portland, OR 97035"
147013,AAA Batteries (4-pack),3,2.99,01/22/19 23:34,"698 Sunset St, Dallas, TX 75001"
147014,iPhone,1,700,01/13/19 19:31,"431 Hickory St, New York City, NY 10001"
147015,Bose SoundSport Headphones,1,99.99,01/05/19 16:26,"837 12th St, Los Angeles, CA 90001"
147016,27in FHD Monitor,1,149.99,01/25/19 11:07,"33 Walnut St, Los Angeles, CA 90001"
147017,AAA Batteries (4-pack),1,2.99,01/29/19 14:00,"226 Park St, San Francisco, CA 94016"
147018,ThinkPad Laptop,1,999.99,01/05/19 18:39,"945 Church St, Los Angeles, CA 90001"
147019,USB-C Charging Cable,1,11.95,01/21/19 15:09,"320 Maple St, San Francisco, CA 94016"
147020,AA Batteries (4-pack),1,3.84,01/19/19 15:43,"468 Walnut St, San Francisco, CA 94016"
147021,iPhone,1,700,01/23/19 13:39,"999 Madison St, San Francisco, CA 94016"
147022,Wired Headphones,1,11.99,01/04/19 06:52,"88 Park St, Seattle, WA 98101"
147023,27in FHD Monitor,1,149.99,01/05/19 21:08,"648 5th St, Portland, OR 97035"
147024,Lightning Charging Cable,1,14.95,01/27/19 13:00,"125 5th St, New York City, NY 10001"
147025,AA Batteries (4-pack),2,3.84,01/05/19 05:01,"828 North St, Boston, MA 02215"
147026,AAA Batteries (4-pack),1,2.99,01/27/19 18:53,"271 8th St, Atlanta, GA 30301"
147027,USB-C Charging Cable,1,11.95,01/08/19 22:31,"525 West St, San Francisco, CA 94016"
147027,iPhone,1,700,01/08/19 22:31,"525 West St, San Francisco, CA 94016"
147028,Google Phone,1,600,01/29/19 07:56,"372 Wilson St, Dallas, TX 75001"
147029,34in Ultrawide Monitor,1,379.99,01/21/19 15:35,"977 River St, New York City, NY 10001"
147030,AAA Batteries (4-pack),1,2.99,01/24/19 18:23,"246 Elm St, San Francisco, CA 94016"
147031,AA Batteries (4-pack),1,3.84,01/03/19 12:08,"694 Elm St, Portland, ME 04101"
147032,Wired Headphones,1,11.99,01/01/19 12:57,"556 11th St, San Francisco, CA 94016"
147033,Google Phone,1,600,01/15/19 12:35,"341 2nd St, New York City, NY 10001"
147034,27in 4K Gaming Monitor,1,389.99,01/15/19 17:34,"380 Walnut St, New York City, NY 10001"
147035,Bose SoundSport Headphones,1,99.99,01/16/19 10:48,"453 Willow St, Boston, MA 02215"
147036,USB-C Charging Cable,1,11.95,01/22/19 12:21,"662 South St, New York City, NY 10001"
147037,Flatscreen TV,1,300,01/13/19 11:07,"138 Park St, Los Angeles, CA 90001"
147037,Wired Headphones,2,11.99,01/13/19 11:07,"138 Park St, Los Angeles, CA 90001"
147038,AAA Batteries (4-pack),3,2.99,01/17/19 23:26,"185 Hill St, San Francisco, CA 94016"
147039,27in 4K Gaming Monitor,1,389.99,01/20/19 14:33,"681 Meadow St, Dallas, TX 75001"
147040,Apple Airpods Headphones,1,150,01/27/19 11:21,"600 Hickory St, San Francisco, CA 94016"
147041,AA Batteries (4-pack),2,3.84,01/07/19 12:14,"600 Chestnut St, New York City, NY 10001"
147042,Bose SoundSport Headphones,1,99.99,01/13/19 00:42,"527 Adams St, Atlanta, GA 30301"
147043,Wired Headphones,2,11.99,01/22/19 11:35,"474 2nd St, Los Angeles, CA 90001"
147044,Bose SoundSport Headphones,1,99.99,01/01/19 11:25,"599 Jackson St, San Francisco, CA 94016"
147045,Macbook Pro Laptop,1,1700,01/24/19 10:05,"340 Pine St, Seattle, WA 98101"
147046,AA Batteries (4-pack),1,3.84,01/29/19 09:13,"724 Jefferson St, Portland, ME 04101"
147047,Wired Headphones,1,11.99,01/06/19 04:02,"163 Willow St, San Francisco, CA 94016"
147048,AA Batteries (4-pack),1,3.84,01/12/19 15:52,"254 Hill St, San Francisco, CA 94016"
147049,AA Batteries (4-pack),1,3.84,01/08/19 20:42,"246 North St, Boston, MA 02215"
147050,20in Monitor,1,109.99,01/23/19 09:41,"508 13th St, Los Angeles, CA 90001"
147051,Lightning Charging Cable,1,14.95,01/16/19 17:37,"659 Meadow St, San Francisco, CA 94016"
147052,Apple Airpods Headphones,1,150,01/06/19 14:16,"698 Adams St, Portland, OR 97035"
147053,Apple Airpods Headphones,2,150,01/19/19 13:21,"230 Washington St, Los Angeles, CA 90001"
147054,Lightning Charging Cable,1,14.95,01/20/19 00:11,"520 7th St, Boston, MA 02215"
147055,AA Batteries (4-pack),1,3.84,01/31/19 19:15,"808 8th St, New York City, NY 10001"
147056,Google Phone,1,600,01/22/19 16:33,"531 Willow St, Boston, MA 02215"
147057,Wired Headphones,1,11.99,01/30/19 06:05,"755 Lake St, Los Angeles, CA 90001"
147058,Bose SoundSport Headphones,1,99.99,01/03/19 16:48,"468 Lincoln St, San Francisco, CA 94016"
147059,AAA Batteries (4-pack),2,2.99,01/13/19 11:56,"309 Jefferson St, Los Angeles, CA 90001"
147060,Lightning Charging Cable,1,14.95,01/25/19 20:06,"520 12th St, Los Angeles, CA 90001"
147061,AA Batteries (4-pack),2,3.84,01/21/19 21:55,"202 6th St, San Francisco, CA 94016"
147062,Bose SoundSport Headphones,1,99.99,01/09/19 10:36,"199 Washington St, Austin, TX 73301"
147063,AAA Batteries (4-pack),1,2.99,01/19/19 06:32,"468 Highland St, New York City, NY 10001"
147064,Lightning Charging Cable,1,14.95,01/07/19 15:46,"205 Spruce St, Los Angeles, CA 90001"
147065,AAA Batteries (4-pack),1,2.99,01/12/19 13:01,"541 Highland St, San Francisco, CA 94016"
147066,Apple Airpods Headphones,1,150,01/19/19 22:14,"322 Lakeview St, San Francisco, CA 94016"
147067,27in FHD Monitor,1,149.99,01/01/19 12:45,"29 Spruce St, Los Angeles, CA 90001"
147068,USB-C Charging Cable,1,11.95,01/21/19 20:44,"594 Wilson St, San Francisco, CA 94016"
147069,AA Batteries (4-pack),2,3.84,01/29/19 13:07,"130 Hill St, San Francisco, CA 94016"
147070,AA Batteries (4-pack),1,3.84,01/24/19 21:22,"924 8th St, Seattle, WA 98101"
147071,Bose SoundSport Headphones,1,99.99,01/26/19 17:43,"251 Willow St, Los Angeles, CA 90001"
147072,Macbook Pro Laptop,1,1700,01/12/19 15:21,"400 Hill St, Boston, MA 02215"
147073,AA Batteries (4-pack),1,3.84,01/17/19 18:51,"847 Jefferson St, Atlanta, GA 30301"
147074,AA Batteries (4-pack),1,3.84,01/31/19 20:02,"275 Lincoln St, New York City, NY 10001"
147075,AA Batteries (4-pack),1,3.84,01/31/19 09:02,"395 13th St, Austin, TX 73301"
147076,Lightning Charging Cable,1,14.95,01/11/19 16:33,"978 Cherry St, Austin, TX 73301"
147077,27in FHD Monitor,1,149.99,01/03/19 22:10,"5 Sunset St, New York City, NY 10001"
147078,AAA Batteries (4-pack),2,2.99,01/10/19 01:49,"251 Maple St, San Francisco, CA 94016"
147079,Apple Airpods Headphones,1,150,01/13/19 08:44,"630 Meadow St, San Francisco, CA 94016"
147080,Bose SoundSport Headphones,1,99.99,01/04/19 22:00,"945 South St, Seattle, WA 98101"
147081,27in 4K Gaming Monitor,1,389.99,01/05/19 13:13,"928 14th St, Seattle, WA 98101"
147082,USB-C Charging Cable,1,11.95,01/13/19 15:48,"213 7th St, Los Angeles, CA 90001"
147083,Lightning Charging Cable,2,14.95,01/28/19 18:23,"785 Cedar St, Boston, MA 02215"
147084,Apple Airpods Headphones,1,150,01/14/19 10:33,"928 Cherry St, San Francisco, CA 94016"
147085,Wired Headphones,1,11.99,01/30/19 18:11,"328 Cherry St, Los Angeles, CA 90001"
147086,Bose SoundSport Headphones,1,99.99,01/29/19 14:18,"782 Highland St, San Francisco, CA 94016"
147087,Bose SoundSport Headphones,1,99.99,01/23/19 11:12,"262 South St, New York City, NY 10001"
147088,AAA Batteries (4-pack),2,2.99,01/12/19 08:38,"103 Walnut St, Los Angeles, CA 90001"
147089,AA Batteries (4-pack),1,3.84,01/13/19 23:57,"198 South St, New York City, NY 10001"
147090,Lightning Charging Cable,1,14.95,01/13/19 10:26,"582 Ridge St, Atlanta, GA 30301"
147091,Bose SoundSport Headphones,1,99.99,01/22/19 21:13,"861 6th St, Austin, TX 73301"
147092,Bose SoundSport Headphones,1,99.99,01/23/19 12:23,"805 8th St, Los Angeles, CA 90001"
147093,Bose SoundSport Headphones,1,99.99,01/06/19 17:44,"572 Jackson St, Los Angeles, CA 90001"
147094,Bose SoundSport Headphones,1,99.99,01/02/19 11:54,"884 Main St, Atlanta, GA 30301"
147095,Vareebadd Phone,1,400,01/15/19 16:31,"483 North St, New York City, NY 10001"
147096,Wired Headphones,1,11.99,01/29/19 18:56,"147 North St, Portland, OR 97035"
147097,Bose SoundSport Headphones,1,99.99,01/11/19 21:23,"746 Chestnut St, Los Angeles, CA 90001"
147098,27in 4K Gaming Monitor,1,389.99,01/16/19 18:16,"279 Chestnut St, New York City, NY 10001"
147099,AA Batteries (4-pack),4,3.84,01/15/19 11:53,"128 Elm St, New York City, NY 10001"
147100,Apple Airpods Headphones,1,150,01/29/19 19:01,"631 Madison St, San Francisco, CA 94016"
147101,AAA Batteries (4-pack),1,2.99,01/10/19 10:33,"383 Washington St, Los Angeles, CA 90001"
147102,Wired Headphones,2,11.99,01/28/19 19:39,"273 12th St, Portland, OR 97035"
147103,Macbook Pro Laptop,1,1700,01/22/19 13:07,"345 Sunset St, San Francisco, CA 94016"
147104,AAA Batteries (4-pack),1,2.99,01/10/19 00:24,"583 4th St, Los Angeles, CA 90001"
147105,27in FHD Monitor,1,149.99,01/13/19 16:37,"559 Spruce St, Los Angeles, CA 90001"
147106,34in Ultrawide Monitor,1,379.99,01/06/19 07:43,"601 Cherry St, Austin, TX 73301"
147107,Wired Headphones,2,11.99,01/24/19 15:34,"60 4th St, New York City, NY 10001"
147108,Lightning Charging Cable,1,14.95,01/28/19 14:34,"35 Park St, Dallas, TX 75001"
147109,AAA Batteries (4-pack),2,2.99,01/27/19 23:32,"436 Cherry St, Dallas, TX 75001"
147110,USB-C Charging Cable,1,11.95,01/09/19 08:23,"524 4th St, Austin, TX 73301"
147111,Lightning Charging Cable,1,14.95,01/25/19 14:40,"962 Jefferson St, Boston, MA 02215"
147112,Wired Headphones,1,11.99,01/15/19 23:23,"480 8th St, Boston, MA 02215"
147113,Lightning Charging Cable,1,14.95,01/17/19 23:24,"402 Cedar St, Los Angeles, CA 90001"
147114,34in Ultrawide Monitor,1,379.99,01/05/19 16:22,"38 North St, Boston, MA 02215"
147115,AA Batteries (4-pack),1,3.84,01/16/19 18:25,"30 Elm St, Dallas, TX 75001"
147116,Apple Airpods Headphones,1,150,01/21/19 16:10,"889 Center St, San Francisco, CA 94016"
147117,Vareebadd Phone,1,400,01/08/19 11:13,"795 Madison St, Boston, MA 02215"
147118,Google Phone,1,600,01/31/19 19:46,"862 Pine St, Seattle, WA 98101"
147119,Wired Headphones,1,11.99,01/08/19 00:44,"674 1st St, Austin, TX 73301"
147120,USB-C Charging Cable,1,11.95,01/21/19 18:45,"66 Pine St, Portland, ME 04101"
147121,USB-C Charging Cable,1,11.95,01/23/19 17:01,"713 Lincoln St, Dallas, TX 75001"
147122,AAA Batteries (4-pack),1,2.99,01/17/19 19:09,"202 Jefferson St, Boston, MA 02215"
147123,USB-C Charging Cable,2,11.95,01/31/19 16:13,"483 Church St, Dallas, TX 75001"
147124,34in Ultrawide Monitor,1,379.99,01/03/19 18:43,"306 Jackson St, Seattle, WA 98101"
147125,Wired Headphones,1,11.99,01/19/19 11:40,"618 Washington St, San Francisco, CA 94016"
147126,AAA Batteries (4-pack),1,2.99,01/01/19 11:14,"308 Adams St, Portland, OR 97035"
147127,Bose SoundSport Headphones,1,99.99,01/12/19 11:40,"784 14th St, San Francisco, CA 94016"
147128,ThinkPad Laptop,1,999.99,01/01/19 18:46,"584 7th St, Atlanta, GA 30301"
147129,Wired Headphones,1,11.99,01/20/19 21:13,"784 Church St, Los Angeles, CA 90001"
147130,27in 4K Gaming Monitor,1,389.99,01/21/19 19:38,"70 4th St, Los Angeles, CA 90001"
147131,Macbook Pro Laptop,1,1700,01/08/19 20:17,"74 Adams St, Austin, TX 73301"
147132,Wired Headphones,1,11.99,01/28/19 16:55,"703 Meadow St, Los Angeles, CA 90001"
147133,34in Ultrawide Monitor,1,379.99,01/14/19 15:22,"344 2nd St, San Francisco, CA 94016"
147134,Wired Headphones,2,11.99,01/29/19 21:47,"262 West St, Portland, OR 97035"
147135,34in Ultrawide Monitor,1,379.99,01/27/19 16:36,"376 5th St, Seattle, WA 98101"
147136,Apple Airpods Headphones,1,150,01/04/19 11:05,"140 Main St, Boston, MA 02215"
147137,Wired Headphones,1,11.99,01/26/19 23:06,"407 Maple St, Los Angeles, CA 90001"
147138,Lightning Charging Cable,1,14.95,01/18/19 11:11,"815 West St, Boston, MA 02215"
147138,Lightning Charging Cable,1,14.95,01/18/19 11:11,"815 West St, Boston, MA 02215"
,,,,,
147139,iPhone,1,700,01/02/19 10:06,"917 Madison St, Los Angeles, CA 90001"
147139,Lightning Charging Cable,1,14.95,01/02/19 10:06,"917 Madison St, Los Angeles, CA 90001"
147139,Wired Headphones,1,11.99,01/02/19 10:06,"917 Madison St, Los Angeles, CA 90001"
147140,iPhone,1,700,01/28/19 15:00,"148 Highland St, New York City, NY 10001"
147141,USB-C Charging Cable,1,11.95,01/18/19 20:55,"664 Spruce St, Austin, TX 73301"
147142,USB-C Charging Cable,1,11.95,01/22/19 13:55,"259 Maple St, Atlanta, GA 30301"
147143,Apple Airpods Headphones,1,150,01/26/19 16:36,"600 Willow St, San Francisco, CA 94016"
147144,USB-C Charging Cable,1,11.95,01/22/19 18:00,"458 Adams St, Los Angeles, CA 90001"
147145,USB-C Charging Cable,3,11.95,01/06/19 07:54,"358 14th St, Los Angeles, CA 90001"
147146,Lightning Charging Cable,1,14.95,01/31/19 19:30,"376 Cedar St, San Francisco, CA 94016"
147147,Lightning Charging Cable,1,14.95,01/21/19 12:00,"111 South St, Portland, OR 97035"
147148,Apple Airpods Headphones,1,150,01/03/19 13:38,"160 Chestnut St, Seattle, WA 98101"
147149,Apple Airpods Headphones,1,150,01/20/19 00:25,"910 Elm St, San Francisco, CA 94016"
147150,27in FHD Monitor,1,149.99,01/23/19 19:58,"62 Walnut St, Seattle, WA 98101"
147151,AA Batteries (4-pack),1,3.84,01/11/19 16:47,"684 North St, New York City, NY 10001"
147152,AA Batteries (4-pack),1,3.84,01/21/19 11:58,"414 13th St, New York City, NY 10001"
147153,iPhone,1,700,01/08/19 11:51,"748 Wilson St, New York City, NY 10001"
147154,27in FHD Monitor,1,149.99,01/12/19 14:11,"409 13th St, San Francisco, CA 94016"
147155,Apple Airpods Headphones,1,150,01/06/19 18:57,"772 South St, Boston, MA 02215"
147156,iPhone,1,700,01/20/19 11:40,"182 Ridge St, New York City, NY 10001"
147157,ThinkPad Laptop,1,999.99,01/29/19 18:05,"610 Pine St, Portland, OR 97035"
147158,AA Batteries (4-pack),1,3.84,01/20/19 10:13,"48 7th St, San Francisco, CA 94016"
147159,Apple Airpods Headphones,1,150,01/11/19 14:33,"377 Johnson St, Portland, OR 97035"
147160,iPhone,1,700,01/20/19 12:25,"809 Forest St, Los Angeles, CA 90001"
147160,Lightning Charging Cable,1,14.95,01/20/19 12:25,"809 Forest St, Los Angeles, CA 90001"
147161,Bose SoundSport Headphones,1,99.99,01/28/19 14:38,"541 Park St, Los Angeles, CA 90001"
147162,Apple Airpods Headphones,1,150,01/13/19 09:07,"701 North St, New York City, NY 10001"
147163,USB-C Charging Cable,1,11.95,01/01/19 07:22,"542 Sunset St, Atlanta, GA 30301"
147164,iPhone,1,700,01/18/19 21:41,"855 12th St, San Francisco, CA 94016"
147164,Wired Headphones,1,11.99,01/18/19 21:41,"855 12th St, San Francisco, CA 94016"
147165,Lightning Charging Cable,1,14.95,01/27/19 09:23,"872 Park St, Seattle, WA 98101"
147166,AAA Batteries (4-pack),4,2.99,01/01/19 11:08,"315 River St, Austin, TX 73301"
147167,27in FHD Monitor,1,149.99,01/13/19 11:15,"72 Johnson St, Los Angeles, CA 90001"
147168,Lightning Charging Cable,1,14.95,01/31/19 13:41,"985 River St, Los Angeles, CA 90001"
147169,AAA Batteries (4-pack),1,2.99,01/23/19 14:11,"188 7th St, Austin, TX 73301"
147170,LG Washing Machine,1,600.0,01/06/19 18:58,"664 Highland St, Dallas, TX 75001"
147171,AA Batteries (4-pack),2,3.84,01/16/19 06:42,"843 Lakeview St, San Francisco, CA 94016"
147172,27in 4K Gaming Monitor,1,389.99,01/03/19 17:15,"785 Willow St, New York City, NY 10001"
147173,Wired Headphones,2,11.99,01/14/19 22:32,"968 2nd St, San Francisco, CA 94016"
147174,AA Batteries (4-pack),1,3.84,01/13/19 14:03,"688 12th St, Portland, OR 97035"
147175,iPhone,1,700,01/23/19 11:09,"399 Center St, Boston, MA 02215"
147175,Lightning Charging Cable,1,14.95,01/23/19 11:09,"399 Center St, Boston, MA 02215"
147176,Lightning Charging Cable,1,14.95,01/01/19 20:02,"202 7th St, Atlanta, GA 30301"
147177,27in 4K Gaming Monitor,1,389.99,01/09/19 20:33,"606 Adams St, Boston, MA 02215"
147178,Bose SoundSport Headphones,1,99.99,01/29/19 15:24,"963 Johnson St, Dallas, TX 75001"
147179,iPhone,1,700,01/25/19 22:13,"691 Lake St, San Francisco, CA 94016"
147180,Macbook Pro Laptop,1,1700,01/07/19 17:26,"342 South St, Los Angeles, CA 90001"
147181,Apple Airpods Headphones,1,150,01/23/19 11:16,"73 8th St, New York City, NY 10001"
147182,Lightning Charging Cable,1,14.95,01/31/19 14:58,"690 Cherry St, New York City, NY 10001"
147183,27in 4K Gaming Monitor,1,389.99,01/14/19 14:12,"286 Center St, Seattle, WA 98101"
147184,iPhone,1,700,01/13/19 12:41,"194 Madison St, Los Angeles, CA 90001"
147185,Apple Airpods Headphones,1,150,01/23/19 09:43,"355 Highland St, San Francisco, CA 94016"
147186,Lightning Charging Cable,1,14.95,01/13/19 13:37,"725 Adams St, San Francisco, CA 94016"
147187,Lightning Charging Cable,1,14.95,01/18/19 21:28,"845 10th St, Dallas, TX 75001"
147188,27in 4K Gaming Monitor,1,389.99,01/27/19 13:57,"934 Jefferson St, New York City, NY 10001"
147189,Wired Headphones,1,11.99,01/12/19 20:37,"929 Main St, Portland, OR 97035"
147190,Lightning Charging Cable,1,14.95,01/17/19 11:27,"291 Willow St, Atlanta, GA 30301"
147191,USB-C Charging Cable,1,11.95,01/30/19 12:48,"157 1st St, Dallas, TX 75001"
147192,Wired Headphones,1,11.99,01/09/19 14:35,"866 Sunset St, Los Angeles, CA 90001"
147193,AA Batteries (4-pack),1,3.84,01/16/19 20:43,"179 Main St, San Francisco, CA 94016"
147194,Bose SoundSport Headphones,1,99.99,01/17/19 19:14,"9 Jefferson St, Dallas, TX 75001"
147195,Wired Headphones,1,11.99,01/09/19 19:46,"684 Lincoln St, Dallas, TX 75001"
147196,Apple Airpods Headphones,1,150,01/03/19 10:11,"813 Park St, Austin, TX 73301"
147197,Google Phone,1,600,01/20/19 09:37,"846 Cherry St, Los Angeles, CA 90001"
147198,Wired Headphones,1,11.99,01/24/19 18:14,"108 4th St, Dallas, TX 75001"
147199,Apple Airpods Headphones,1,150,01/27/19 00:25,"598 North St, San Francisco, CA 94016"
147200,USB-C Charging Cable,1,11.95,01/25/19 12:34,"724 Washington St, New York City, NY 10001"
147201,ThinkPad Laptop,1,999.99,01/10/19 23:00,"713 River St, San Francisco, CA 94016"
147202,Lightning Charging Cable,1,14.95,01/02/19 10:49,"419 Pine St, San Francisco, CA 94016"
147203,20in Monitor,1,109.99,01/19/19 22:42,"503 Park St, New York City, NY 10001"
147204,USB-C Charging Cable,1,11.95,01/21/19 11:22,"857 Walnut St, Atlanta, GA 30301"
147205,AA Batteries (4-pack),1,3.84,01/19/19 10:11,"901 Church St, San Francisco, CA 94016"
147206,27in 4K Gaming Monitor,1,389.99,01/05/19 11:44,"866 Center St, New York City, NY 10001"
147207,USB-C Charging Cable,1,11.95,01/28/19 08:36,"867 Jackson St, San Francisco, CA 94016"
147208,Wired Headphones,1,11.99,01/11/19 10:07,"503 Jackson St, San Francisco, CA 94016"
147209,AA Batteries (4-pack),1,3.84,01/31/19 21:08,"253 1st St, Los Angeles, CA 90001"
147210,Flatscreen TV,1,300,01/12/19 12:33,"45 Johnson St, Portland, OR 97035"
147211,27in FHD Monitor,1,149.99,01/13/19 11:21,"15 Meadow St, Dallas, TX 75001"
147212,AAA Batteries (4-pack),5,2.99,01/24/19 15:28,"517 4th St, Austin, TX 73301"
147213,ThinkPad Laptop,1,999.99,01/24/19 07:52,"688 Chestnut St, Austin, TX 73301"
147214,Wired Headphones,1,11.99,01/13/19 17:08,"961 Hill St, Dallas, TX 75001"
147215,27in 4K Gaming Monitor,1,389.99,01/19/19 04:02,"856 7th St, Los Angeles, CA 90001"
147216,Apple Airpods Headphones,1,150,01/17/19 18:51,"901 Forest St, New York City, NY 10001"
147217,Bose SoundSport Headphones,1,99.99,01/18/19 10:46,"90 9th St, New York City, NY 10001"
147218,AAA Batteries (4-pack),1,2.99,01/01/19 11:16,"42 Church St, Seattle, WA 98101"
147219,20in Monitor,1,109.99,01/06/19 15:43,"242 Johnson St, Seattle, WA 98101"
147220,AAA Batteries (4-pack),1,2.99,01/18/19 13:17,"832 Forest St, Los Angeles, CA 90001"
147221,Bose SoundSport Headphones,1,99.99,01/22/19 18:27,"195 Main St, Atlanta, GA 30301"
147222,Wired Headphones,1,11.99,01/04/19 15:00,"346 Lincoln St, Dallas, TX 75001"
147223,AAA Batteries (4-pack),1,2.99,01/09/19 22:47,"193 11th St, Dallas, TX 75001"
147224,ThinkPad Laptop,1,999.99,01/05/19 11:24,"408 Madison St, Boston, MA 02215"
147225,Lightning Charging Cable,2,14.95,01/14/19 13:09,"734 Dogwood St, Boston, MA 02215"
147226,Flatscreen TV,1,300,01/03/19 19:43,"898 12th St, Los Angeles, CA 90001"
147227,AA Batteries (4-pack),1,3.84,01/09/19 17:49,"116 Center St, Boston, MA 02215"
147228,Lightning Charging Cable,1,14.95,01/09/19 07:38,"662 Maple St, Atlanta, GA 30301"
147229,Bose SoundSport Headphones,1,99.99,01/03/19 11:41,"387 Ridge St, San Francisco, CA 94016"
147230,USB-C Charging Cable,1,11.95,01/20/19 17:01,"364 Walnut St, Austin, TX 73301"
147231,Wired Headphones,1,11.99,01/06/19 13:37,"281 1st St, Los Angeles, CA 90001"
147232,20in Monitor,1,109.99,01/28/19 22:59,"197 Hill St, Atlanta, GA 30301"
147233,34in Ultrawide Monitor,1,379.99,01/15/19 09:39,"719 Church St, New York City, NY 10001"
147234,Wired Headphones,1,11.99,01/26/19 18:09,"605 Main St, Dallas, TX 75001"
147235,AA Batteries (4-pack),1,3.84,01/28/19 20:03,"300 Lincoln St, Boston, MA 02215"
147236,iPhone,1,700,01/03/19 21:37,"446 4th St, Seattle, WA 98101"
147236,Apple Airpods Headphones,1,150,01/03/19 21:37,"446 4th St, Seattle, WA 98101"
147237,27in FHD Monitor,1,149.99,01/06/19 16:02,"243 Main St, Boston, MA 02215"
147238,Vareebadd Phone,1,400,01/23/19 10:37,"853 Church St, Dallas, TX 75001"
147238,Wired Headphones,1,11.99,01/23/19 10:37,"853 Church St, Dallas, TX 75001"
147239,Macbook Pro Laptop,1,1700,01/30/19 16:21,"563 14th St, Los Angeles, CA 90001"
147240,ThinkPad Laptop,1,999.99,01/29/19 08:32,"782 14th St, Portland, OR 97035"
147241,iPhone,1,700,01/23/19 08:08,"367 11th St, San Francisco, CA 94016"
147242,27in FHD Monitor,1,149.99,01/29/19 16:54,"535 10th St, Atlanta, GA 30301"
147243,27in 4K Gaming Monitor,1,389.99,01/16/19 15:45,"54 11th St, Seattle, WA 98101"
147244,AA Batteries (4-pack),1,3.84,01/02/19 19:47,"93 Washington St, Seattle, WA 98101"
147245,27in FHD Monitor,1,149.99,01/21/19 13:49,"780 14th St, Seattle, WA 98101"
147246,Lightning Charging Cable,2,14.95,01/16/19 12:26,"282 Cedar St, Seattle, WA 98101"
147247,AA Batteries (4-pack),2,3.84,01/23/19 11:20,"111 Center St, San Francisco, CA 94016"
147248,AAA Batteries (4-pack),1,2.99,01/19/19 13:47,"233 6th St, New York City, NY 10001"
147249,AA Batteries (4-pack),1,3.84,01/25/19 00:10,"97 Washington St, Austin, TX 73301"
147250,20in Monitor,1,109.99,01/22/19 15:27,"327 Chestnut St, San Francisco, CA 94016"
147251,Lightning Charging Cable,1,14.95,01/14/19 22:44,"147 9th St, Los Angeles, CA 90001"
147252,Bose SoundSport Headphones,1,99.99,01/18/19 19:20,"575 5th St, Los Angeles, CA 90001"
147253,AAA Batteries (4-pack),1,2.99,01/13/19 09:14,"798 Center St, Boston, MA 02215"
147254,Google Phone,1,600,01/03/19 14:44,"782 Maple St, New York City, NY 10001"
147255,Wired Headphones,1,11.99,01/17/19 16:26,"55 5th St, San Francisco, CA 94016"
147256,Lightning Charging Cable,1,14.95,01/24/19 12:54,"475 Jefferson St, Dallas, TX 75001"
147257,Wired Headphones,1,11.99,01/19/19 17:51,"49 5th St, San Francisco, CA 94016"
147258,Lightning Charging Cable,1,14.95,01/08/19 10:47,"13 Park St, Boston, MA 02215"
147259,LG Washing Machine,1,600.0,01/08/19 11:01,"264 8th St, Dallas, TX 75001"
147260,Apple Airpods Headphones,1,150,01/23/19 08:52,"713 8th St, San Francisco, CA 94016"
147261,Lightning Charging Cable,1,14.95,01/06/19 21:25,"983 14th St, Los Angeles, CA 90001"
147262,AAA Batteries (4-pack),2,2.99,01/23/19 11:50,"618 Jackson St, Boston, MA 02215"
147263,Apple Airpods Headphones,1,150,01/12/19 04:13,"876 12th St, Los Angeles, CA 90001"
147264,Apple Airpods Headphones,1,150,01/31/19 16:39,"224 North St, Boston, MA 02215"
147265,ThinkPad Laptop,1,999.99,01/12/19 07:16,"513 Lincoln St, Dallas, TX 75001"
147266,USB-C Charging Cable,2,11.95,01/06/19 12:56,"733 9th St, Seattle, WA 98101"
147267,Lightning Charging Cable,1,14.95,01/05/19 16:42,"33 7th St, Los Angeles, CA 90001"
147268,AA Batteries (4-pack),1,3.84,01/11/19 13:56,"44 Pine St, New York City, NY 10001"
147269,Wired Headphones,1,11.99,01/12/19 19:11,"501 11th St, New York City, NY 10001"
147270,27in 4K Gaming Monitor,1,389.99,01/31/19 11:20,"788 Maple St, New York City, NY 10001"
147271,Flatscreen TV,1,300,01/24/19 22:27,"136 12th St, San Francisco, CA 94016"
147272,Google Phone,1,600,01/25/19 10:37,"259 Lakeview St, Los Angeles, CA 90001"
147273,Wired Headphones,1,11.99,01/22/19 22:27,"700 Ridge St, Atlanta, GA 30301"
147274,AA Batteries (4-pack),2,3.84,01/09/19 00:07,"286 Highland St, Los Angeles, CA 90001"
147275,AAA Batteries (4-pack),2,2.99,01/10/19 17:59,"325 Cedar St, Austin, TX 73301"
147276,Apple Airpods Headphones,1,150,01/30/19 22:14,"629 Church St, Austin, TX 73301"
147277,AA Batteries (4-pack),1,3.84,01/03/19 15:52,"775 Jefferson St, San Francisco, CA 94016"
147278,AA Batteries (4-pack),1,3.84,01/01/19 15:32,"381 Ridge St, San Francisco, CA 94016"
